article_id,lm_pred
1927,0.17529283779276886
6660,0.15233519610810328
38051,0.27719300947991
9359,0.1592798973580796
28745,0.18582324923736945
5586,0.11707443567700593
26447,0.08507222465761509
22368,0.3661774301595984
26039,0.3921201730094612
39132,0.09793183705213876
5809,0.1410111600951805
22904,0.3762923921832836
14819,0.13226593706190526
37085,0.21498370688415191
20476,0.3054769231988832
3807,0.2294836674972975
246,0.16774401968139632
26058,0.2340762173710953
14596,0.1820110824190476
9467,0.3037726987739617
31539,0.09435368066447064
27612,0.09173865940430792
17550,0.2970783045909317
38914,0.15625797037869055
1566,0.1972896425985481
14399,0.14200574185685422
21637,0.14621416261590267
27652,0.13327549158700658
5505,0.46623758708611296
32589,0.16569744790142638
22759,0.30147020722263584
9683,0.1808444138146056
14715,0.11719659460829365
34181,0.27676824817014073
11125,0.10951287070232578
37899,0.13172380266915126
30550,0.12329628048263035
24300,0.09523478696685188
32716,0.3884555218816039
8738,0.25679590589822865
23862,0.1418478937219214
8578,0.2861168272195816
2156,0.1749613470019261
34146,0.35873318183122765
3726,0.12486681239341095
21831,0.2349306079726373
9290,0.1667946065530003
29199,0.16586618308618922
38921,0.2388342014926225
29453,0.2967696018136815
23902,0.10486198026489424
11926,0.06909530619677581
28382,0.2786089778992685
24789,0.14892588076313235
22168,0.1456839357194226
30675,0.11944889466124747
30293,0.11785678481180928
4308,0.1947076815893904
36806,0.223450210282314
5392,0.0885814689037135
15309,0.14829795215446653
17984,0.2687325400934468
18904,0.10251993156992326
19525,0.13769460614518692
4552,0.18086614717223115
15781,0.09805859387767804
27306,0.3311736389631547
30537,0.20659551707684173
5936,0.22423676737559098
21901,0.17240592114628253
5192,0.1487490442499622
791,0.19617628033438572
28304,0.3333516709429745
4021,0.3712474904595133
33335,0.5182915342530153
9241,0.13008074524666952
12599,0.13608330245947306
3927,0.2002084155393003
8224,0.11858565912009247
15281,0.22080479603223666
20619,0.16419246992117684
35773,0.2492549971587619
27920,0.26420097318025
1136,0.15260887219780564
5841,0.1846085092671797
15186,0.3439811756626069
12867,0.12463182160886775
12410,0.19050134930016294
38362,0.16679294895896554
2269,0.11740065190142428
8284,0.25952757711683205
34564,0.21612687768715133
32982,0.13558785541587784
25419,0.26424367163582824
7627,0.21234615641805035
6955,0.2127293292655308
19759,0.22925899142202705
25500,0.3998481392441163
2691,0.21071355289727925
36261,0.3762100878615724
8182,0.12213953567985107
32986,0.2049480542324547
17806,0.13655496255535848
27989,0.1877085146944662
13374,0.11058808088712363
9274,0.18845433400438816
10859,0.14121556119771705
3679,0.14823789756961508
2834,0.1679665211760807
20613,0.2809654981278865
1465,0.15469977637303498
23927,0.0941817941282807
19372,0.2912970073860648
21009,0.23135816384238636
11555,0.14133418215175042
18358,0.15218596626150574
3348,0.22500312004392498
5442,0.12415501386237468
2545,0.1841575998561127
10737,0.3175619432802041
2325,0.16589605862276274
26119,0.17093249440253303
25109,0.15670035662040036
2450,0.2763934954673841
32514,0.14897829686872
31514,0.16174627076241754
6617,0.12076027459221755
20586,0.3228682732259901
29597,0.3646350610866237
20381,0.18561825485304112
25191,0.1828235772455564
7112,0.12480149160266625
1423,0.08404975030156638
10684,0.2774172652241925
24422,0.35238743744559137
240,0.20571549295342328
20415,0.2874874956623765
30985,0.2754393059988787
20187,0.17046028217290718
24016,0.2200758959332141
2857,0.1477234298445424
12028,0.16396038264007315
38162,0.16923294267381336
23729,0.17132352260974665
37944,0.2275595208265129
11504,0.11465207976706923
7296,0.11963697167557205
337,0.17648697101819055
5740,0.12001816861285244
10921,0.1530550362264702
17058,0.23280841417599696
2237,0.1837217994804728
31780,0.12605757964206035
25573,0.42697338475466906
33742,0.18462846572618305
1694,0.16295284868631274
5675,0.3522469181749015
29046,0.13169722950929433
11315,0.23030814692395946
35428,0.3088397879608501
36052,0.1694347502579054
19756,0.24830733519988935
9534,0.17325808703616186
38832,0.1291158680230214
6561,0.25025616262337624
981,0.1451407317569514
37033,0.13485288250261268
25503,0.29317069099822946
25899,0.14676394460536826
11763,0.12773664709383714
13650,0.12387768783642206
31572,0.19574638374281866
12501,0.21855874302451492
32817,0.0968054467911351
15277,0.16589751389663834
14641,0.11540138320837125
6976,0.17283336694199167
30845,0.10193103569938687
19754,0.31203868298206816
23740,0.19443414997497485
38576,0.4871983599491568
1025,0.10965171400034132
2002,0.2639614772580291
36818,0.1014116835404702
31292,0.13995285321848236
4592,0.1159365360572154
3248,0.2604066360188617
33460,0.12604406954823968
35182,0.09657597020126446
37989,0.3387521489188443
23274,0.10240636497397247
17105,0.4272504445302396
20342,0.24167081895219603
29340,0.1870970129841444
38879,0.14486003984777693
17977,0.30196989637874083
14668,0.24763195588920556
20168,0.12948587115703047
11656,0.3145247910982009
21860,0.3701462774348959
28228,0.16407772440640506
29739,0.10393183816740223
8275,0.10400733017762988
10234,0.21438730794924404
23724,0.10328844974142476
1618,0.22255726692630493
37849,0.17502907859389005
38964,0.15427949213868
13460,0.17309982751756955
23220,0.12035639425565932
11244,0.12899537211383227
35828,0.17041634496607375
14156,0.24969865710011724
32065,0.302374431190562
6027,0.26006669406528354
35457,0.2901418231170769
7616,0.10502613667582453
11029,0.16358537626106767
37065,0.292526841508903
23447,0.18372788237735008
22701,0.09485438364554416
39502,0.10264036598330087
16991,0.09268958672167146
13316,0.16612255908996915
24200,0.30908835954655417
11401,0.14187745891055845
37407,0.2260918798567794
18844,0.3615776263826008
28507,0.12279243998000768
11196,0.12188479223316455
30717,0.09782652352731896
20903,0.2693550708730398
28494,0.1453355817109827
33415,0.15398876748568394
9734,0.2758849325503072
35141,0.07873968943539571
16636,0.15302834620638267
18006,0.23015781166063934
19064,0.2877622772727927
24746,0.15131302981854197
13235,0.08369236379285341
25835,0.0916788063625873
556,0.11996250910474215
38812,0.14504338416201218
11266,0.2135289353118208
6778,0.19289675637851286
35292,0.08957170141851681
35199,0.15365583996665322
14108,0.3066727881277144
20884,0.14862175169422506
10486,0.10785167707845196
23122,0.20309271641545532
10932,0.09510725692823284
2420,0.1689778407862169
2336,0.1903052854562096
22785,0.15945397497725633
14652,0.32647746253559123
23036,0.24746450935994094
377,0.15244911776459985
10740,0.12398549748567388
5513,0.10779224001820144
6253,0.10449026317961428
38292,0.23496303077062844
5733,0.16774807095745914
39195,0.2911310488413816
6786,0.11459089825968087
4188,0.292458058433654
26996,0.3469061392136705
24704,0.12917017300930458
31333,0.1247276116896534
9799,0.14827134552558136
34970,0.1194709605475002
36507,0.10612279390075552
2661,0.21435283102813665
14933,0.30914228059373605
39569,0.11226112286493664
15149,0.16214771951705506
27435,0.17399524545864894
37985,0.08471396346420118
35645,0.2384080568921357
3720,0.192402036750046
14265,0.3849313954265741
5152,0.17082239621126835
18688,0.1288300431373278
27148,0.2490502177528864
2418,0.17962026371663378
27954,0.19197110241601156
544,0.15157241281938474
31207,0.13902536999577955
26983,0.15377119863389851
152,0.13788597568823574
9526,0.15344572710298401
28755,0.18950966203080116
28425,0.10673230327308768
7791,0.15236741717427885
26030,0.08239490246936816
38734,0.4103722243887409
11860,0.2616734973024606
26965,0.2084683872254668
1039,0.2242936418562464
9671,0.2459277807820352
9478,0.1822078848044848
19535,0.2366261605631056
32710,0.2601770255712284
27713,0.3665777400058967
7352,0.08584082032448216
34301,0.3792857266616842
14376,0.3138453201548178
15310,0.14289302892604186
35046,0.18721408586209526
2812,0.199529776260034
27050,0.2659390705777692
15592,0.2684102636834707
38931,0.18948185740336027
30738,0.17684435841847565
24024,0.113206699742286
15952,0.17247196367613005
18705,0.17070299993265334
36700,0.22912416627594895
25223,0.19842537426960524
22605,0.17570463030582656
39314,0.07811611028448133
5965,0.1103695372864388
37099,0.12094110234854175
23536,0.18067850177045167
39043,0.1340699418279015
12134,0.17079976868991187
20743,0.2999038183676131
6251,0.14086578879109002
23110,0.1331392362459992
14901,0.3079145762341074
14931,0.11327553346795308
25175,0.2764333002042354
4034,0.18353068812856832
26018,0.1568925360894273
14467,0.19046706254319298
6524,0.4332095169836156
33099,0.08127046832592108
3582,0.2626759899320965
24608,0.22221183018391835
14804,0.4274545580258267
19135,0.3052832813323956
17976,0.32699503770390737
26887,0.12294684786789535
7478,0.24468631962347576
9933,0.3071795564218805
8594,0.43168611502383625
38716,0.123712524824125
30049,0.20688126788670227
12657,0.24923216119427835
19167,0.317626023246767
24065,0.2748510813570879
1024,0.11640606277702513
19635,0.1630659430961653
37128,0.11844008240323076
26172,0.13108218590863546
33832,0.13566448854192226
35055,0.18866962635793605
316,0.2177249253515711
36803,0.3026336745845952
32708,0.1998467121575632
17799,0.1978439603021292
12751,0.1506586890242026
26893,0.1258905271518725
2116,0.1018425308381536
3234,0.19952522352948548
16647,0.19684033882843804
889,0.17822359165850193
22854,0.19508991641093573
14982,0.13751490705819852
33590,0.360542133487497
14805,0.1819186484600726
30874,0.26345211019482656
38130,0.2894547726885608
34107,0.3789215059676217
8008,0.17785233502555053
2643,0.20753268448042414
1864,0.14420347812508305
18854,0.15082900784731326
16017,0.22070040232910865
390,0.21493270575359733
22554,0.19517036222440265
2022,0.18076673270364585
34792,0.10685289069024262
37020,0.1914992702777208
32088,0.2143970690275034
8448,0.2151509425306756
20419,0.15511662781166666
29425,0.33751127382128404
38975,0.15309792535973896
22634,0.15626148445567553
19941,0.1180126791597962
2922,0.14970561007496735
32235,0.21070957933526746
38962,0.2224136387360398
30544,0.14091837172851174
37022,0.21864410034649734
15228,0.3310868784060749
23413,0.1764872236742307
35000,0.1198626787395196
27986,0.2723188805979245
13685,0.25798974309518
39524,0.0924781071503383
18830,0.2664428236580747
39109,0.33906186340884303
1087,0.12921097451572114
38797,0.23041692650676834
15053,0.2029676835812048
3802,0.213007601245484
34756,0.19013965494723048
20727,0.2226576795781054
23376,0.18112770695771807
1654,0.17705195798955092
9617,0.27097463949588463
2464,0.15277753188459706
18785,0.1540041616352899
12318,0.16461638963730227
25199,0.23554309170316604
24934,0.21873299158871387
6533,0.10722415586873342
9821,0.2646595576210381
28746,0.0956090404524844
19422,0.1549438686475973
27927,0.3223511291605204
7294,0.17038538586178212
17693,0.1689625505781776
36083,0.27136258106384564
38222,0.33843969473071783
14127,0.20719350640727785
36769,0.08270703565799556
8445,0.16337395455811013
31859,0.13965555677057742
32300,0.35756545696769604
24396,0.14054647299004633
15637,0.13692615365501495
34400,0.12081144922493768
4377,0.2638885567833373
32008,0.15491436368260014
12299,0.1656665409245822
1917,0.16955013697113136
3505,0.15338155841443848
21432,0.15374932010244702
12548,0.2059753504288125
19407,0.11305872109402608
30145,0.21153776092022716
25517,0.17534773943181858
21953,0.3609598211517357
27847,0.23850962418771846
2917,0.17526803407027985
38878,0.1059434622632625
2877,0.10519943439144093
16038,0.2050582504018368
12916,0.25694632589707106
32322,0.09292862234518252
36164,0.21344401841133132
13261,0.11506414881594595
33523,0.3208314416354281
18658,0.23928845295200266
39124,0.2197299981420849
33267,0.1509527606623939
36111,0.20874311957143624
28574,0.19044216822527246
37910,0.3559735628060674
13850,0.13375979790858042
9455,0.19132657318558674
29286,0.3333072320030779
34894,0.12321490470642762
6490,0.1724870958625643
15527,0.2316565478196796
17174,0.4143678337041485
9920,0.4231333330698605
10745,0.1056654920340999
21691,0.1425277005844547
33584,0.1585251070282569
25078,0.2817397429365213
17684,0.12520152763540626
14507,0.32371247164715883
11247,0.15412954194846784
27139,0.19708518069836048
34384,0.16470318798581965
39303,0.16999024417559067
36615,0.3096705107646809
13576,0.1956083669764045
39635,0.35013819595436435
32207,0.1892374643374602
11157,0.1809156489956559
37252,0.3057398013123506
19704,0.09062697999055597
29378,0.13247695791175546
29839,0.15960175137091834
23624,0.2652316644784953
28653,0.09183303470757526
29018,0.3947461917392043
35929,0.296420191551953
28753,0.20849371891028726
26480,0.18024222970615156
25529,0.3030785857745381
27577,0.419557026856638
30032,0.17869289015163664
16676,0.3753111556840052
5769,0.21053280027632984
14492,0.25512995898625346
31458,0.33241474462412235
3967,0.1796525671400373
14710,0.12453450661336005
1593,0.17802874750957765
18544,0.317773316838814
27123,0.2348492717268152
32408,0.14000825081954335
21456,0.15251155470592195
35306,0.15792427282888905
20321,0.25466433953596695
18167,0.11996324537349247
26471,0.20669932045803935
38106,0.12290127739949006
32521,0.1983942559371134
30489,0.2799118696120713
915,0.1941606136697456
33025,0.13758846466468316
38886,0.3003953857021333
2481,0.20513239401133693
16427,0.30767114966576004
14497,0.19577942462567774
37311,0.10027291939878714
18842,0.190859123776837
6686,0.13375402844404308
1021,0.16330138590224594
25774,0.2877384020755537
13274,0.20948776844968053
19033,0.1897476357980976
3597,0.13406707267190104
479,0.16991276135956718
26029,0.12292812872697355
5336,0.266472163630163
39577,0.12950570554780272
10289,0.12474326746376894
14605,0.17451400386913535
11230,0.169109500688374
1234,0.12609392911185674
14183,0.3604712916669016
36861,0.29960502291195584
29907,0.14714103225635394
25966,0.11538604591596845
3024,0.1676268779966508
518,0.16522879600032805
32633,0.11268564092666795
25156,0.08492972790652953
2473,0.11852886305753944
11676,0.10626298478607273
26252,0.22180226628722716
21084,0.1253996069616967
9453,0.27047737278068257
25205,0.28062477082556336
37340,0.08239315385776473
4101,0.2107814127387921
34927,0.33684304479803695
16644,0.1187705664216396
22160,0.09421748639685856
17486,0.4778713067390393
12229,0.17386025137277628
14300,0.3501667384154978
8128,0.12878388102089194
22339,0.1327429051857546
21094,0.2840226463326786
12427,0.2734669900489871
28598,0.11258002304764264
20902,0.3579912498668815
10941,0.2335319748791071
17329,0.2708961489210807
2566,0.12406126725039092
6056,0.11743101425374768
12499,0.3509463329738299
26573,0.1725281170634312
33317,0.18462742610024352
14151,0.11458867003624623
23562,0.19771111335080144
36498,0.12815352433604568
10967,0.13588089891918678
31591,0.28987843768598004
11880,0.1127442527776878
13010,0.23123437501104105
21487,0.12772264497815808
16821,0.2698254353327408
983,0.1775510525223984
29514,0.11748587960647132
39428,0.17579771734610092
38184,0.2497775664086546
34589,0.1620705250632462
17451,0.22110432923106188
895,0.1434897156989118
17807,0.4246288552687177
24468,0.11658447724443155
37044,0.13338191682913206
2994,0.2592758400158638
7762,0.19253749749486074
19940,0.17136619776317766
29450,0.3214187323467969
17358,0.11970729563006202
21050,0.14691189742090136
14900,0.0939076638175642
11333,0.10369534015495332
21673,0.18055355824815816
3010,0.1495944273773806
32193,0.3719010172051668
31685,0.126968872775923
32039,0.10098742237901097
27340,0.16866127634620648
13763,0.2443827810851509
3971,0.19627160398443635
25787,0.3114699111449468
16345,0.2717981303241188
524,0.1365066698314518
19118,0.1703624079568179
27570,0.1896803358646938
13533,0.28173143448894944
28144,0.1252788466062087
16887,0.2125836576803738
16657,0.34955814994332113
10282,0.11887774435693164
26054,0.08759455249047347
18790,0.13907849812265533
37402,0.30743958472786115
2199,0.19896632253633306
3411,0.1739268429738117
10827,0.3193443915391048
38128,0.1441694508055153
34632,0.08777660076982335
32718,0.08478715467281457
23489,0.18747912272456874
33323,0.12909480719071548
28043,0.3612964942541172
18080,0.18069839602113102
36392,0.3198579799966348
13498,0.10800074406191802
34170,0.13539957222408974
28169,0.37586498547799785
1890,0.10273539415908042
5226,0.14316775679677132
23228,0.16081738675676424
31199,0.18576490366189627
5141,0.12380568827457515
16954,0.1439169995357013
24165,0.2211207418784108
12473,0.1431452399585064
26033,0.1722133900496652
37226,0.3764395290361567
9062,0.27853600050519745
34089,0.26004881775732724
37313,0.15797953912664173
2841,0.13153825839578356
15435,0.4739966455272362
8870,0.11534813891455956
16460,0.17824969449508354
30940,0.3085830433663692
18101,0.08938816565023718
27610,0.18295338479513415
39604,0.1317348205152318
21885,0.24418419548109074
13962,0.2163217252601676
4852,0.16263213577561522
8463,0.10183502428628076
38724,0.08715812049568178
16770,0.08522241814055513
35711,0.09189101870777476
7306,0.2118625222361835
13314,0.2155440904666293
21405,0.1885838233142116
29586,0.12582252081072687
33620,0.28819997943820475
39049,0.0925055163335496
6893,0.1251596003747538
26110,0.34414472493357384
34191,0.11693160119672845
30868,0.11298074192967288
28435,0.18558944262599372
822,0.08803406292501867
26651,0.35919493370921624
6238,0.11754562467265214
37751,0.3643187782679086
24991,0.19181936916194936
33627,0.2777323768937777
24156,0.11683827504930618
24280,0.16006098388922896
17412,0.10684976051797856
20426,0.403728528397998
24698,0.10587663267687183
24499,0.12672192498205692
11922,0.14683957419280344
22508,0.3195635209167296
21275,0.2674493254585353
20266,0.2479579198919001
32792,0.1325893461587067
37707,0.13315315747198506
30613,0.09998950363888352
14321,0.15497990352750618
39171,0.1317399864883826
21513,0.19291666628848408
3375,0.1455465963141152
7197,0.16259468340384672
22716,0.22601668179322584
15475,0.291506289966574
32254,0.13957805544885946
39184,0.1091423609314318
39498,0.07866635634704901
31696,0.270549775939163
11750,0.3455982148700489
39381,0.09452119418609893
37359,0.29519642383212724
28406,0.4139620169459523
13976,0.3793103077489205
1570,0.20914187399034825
1762,0.14793785956169392
26766,0.16255011031645242
19520,0.268436171562485
23782,0.19429068605432728
38885,0.08144327631392077
32237,0.2869411609524909
7559,0.229370058475796
31269,0.2909390362352109
13875,0.32676578772840725
24305,0.5312160844521069
19338,0.1684699179130966
19239,0.12396358771225575
7098,0.2591345349533969
27205,0.17236219218214274
23638,0.2967997468434111
18665,0.21611323865003407
11323,0.20531702550785347
19192,0.16935316557307814
26935,0.13185467403173634
10358,0.21499007550784474
19852,0.1708046544782024
7979,0.23787734028748464
28965,0.1961264881264511
28744,0.3939924503558015
5219,0.3641586018192197
29186,0.15693071339562126
9374,0.09946818504318868
35438,0.4296470294371197
13914,0.1356458568628747
16372,0.16372319387073006
27269,0.18775644706911174
29539,0.13161682016674708
28032,0.17529671891831886
35690,0.1888518787221144
2227,0.17141041172449403
36548,0.31655549821381024
32992,0.10266140287061902
20067,0.17711439574688287
34458,0.08136208505184538
37007,0.08575378455517871
37314,0.06957754273929928
18881,0.3084800457485232
25295,0.1530818764149535
15401,0.1050933987450078
25762,0.09418593050076336
3139,0.1793661978869208
8313,0.4825658654076978
13369,0.16171232463989013
3338,0.24582890044219316
7991,0.10753586028219687
35369,0.19242693015607246
11065,0.3968998161348032
14724,0.3196239812933229
996,0.11281395915085275
6289,0.14585057907206278
34968,0.2398405103371185
21589,0.14900563625877186
20496,0.19780452686929412
29695,0.19458142233648065
4959,0.13617589816764933
8884,0.1898723026658116
34212,0.15398253425010022
26284,0.1251256111549015
22136,0.20180919345453427
17229,0.24395963089426406
13748,0.17797062167799674
4759,0.1211790380110052
24892,0.1097520950558012
18996,0.16774599636483775
33073,0.4150155785131018
18416,0.16383247986128882
33720,0.3843876589760965
21815,0.1460244430971881
28187,0.2897627735389814
22417,0.13584084233660018
3045,0.18426549273150786
16789,0.24643240485888804
22005,0.12030826033438065
11885,0.10912246611707588
32727,0.1636555261091508
21428,0.31074349764024395
19873,0.12346085643952652
8517,0.3033707227286484
37948,0.30560595073718083
5792,0.2130080328240367
35409,0.31620564379560023
1158,0.2876246267632744
12062,0.15895457610249278
26139,0.5692526757443
2310,0.1833155628598209
15748,0.1437127536948812
29685,0.21013905965784366
19625,0.16707769032819778
27170,0.10970727583981996
10261,0.13672986792620492
1964,0.20558580931407186
13816,0.12593058138920787
35353,0.27545192601572405
20879,0.3285615238699496
37152,0.15243958272731062
27664,0.2985808981483422
3191,0.12786477529550894
25005,0.2981680720084338
7871,0.1305446328407696
16744,0.24616233029277465
30934,0.11427257685766115
34533,0.105893621629487
20349,0.1109144236545548
18828,0.13093064059287296
17195,0.1930521051482372
26636,0.2159344299287481
5417,0.10490516619692417
28117,0.1720557164557489
32897,0.11559768176987242
7094,0.21124428103190004
27846,0.2713408877621933
34734,0.10286199471824996
6035,0.2051981851122561
34809,0.22138109057072186
19956,0.3813548368265649
34153,0.2864161129020796
6898,0.1762806573218992
7049,0.15343893771851325
5507,0.1671911688129583
2316,0.23402520764276397
38164,0.2388327345473913
12607,0.1665294114003716
38999,0.3420051514604803
27727,0.23120917031898
13084,0.1406116565515993
20865,0.2276579666872556
34466,0.24657248220373676
32616,0.2084212438151902
21477,0.4193647220254463
